"SAMPLE","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"30-SEP-2024",2024-09-30,10H 38M 34S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,44053.91015625,65276.470703125,43917,146261.375,63499.185546875,149857.5,245.520004272461,294,237.105003356934,274,522.599975585938,558,458.249969482422,499,509.490020751953,569.5,263.070007324219,281.5,374.070007324219,398,303.880004882812,346,268.380004882812,303,315.239990234375,355,303.880004882812,370,NA,NA,NA,NA,NA,NA,NA,NA
"27-SEP-2024",2024-09-27,13H 12M 5S,"Unknown","2.16.0","Unknown","Unknown",420,420,420,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,46164.80859375,65403.765625,46020,84042.6953125,67197.21875,81000,263.220001220703,300,328.490020751953,364,304.5,303,296.799987792969,308,488.400024414062,527,279.600006103516,278,382.800018310547,381,297.989990234375,320,276.429992675781,293,361.899993896484,372,418.880004882812,475,NA,NA,NA,NA,NA,NA,NA,NA
"26-SEP-2024",2024-09-26,11H 33M 14S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,41267.59765625,64157.37890625,41923,141596,62204.453125,148378,258.390014648438,302,248.490005493164,283,500.499969482422,543,443.949981689453,487,515.039978027344,577,271.950012207031,298,386.279998779297,410,294.649993896484,347,260.570007324219,299,301.039978027344,354,286.130004882812,364,NA,NA,NA,NA,NA,NA,NA,NA
"26-SEP-2024",2024-09-26,9H 45M 16S,"Unknown","2.16.0","Unknown","Unknown",420,420,420,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,48027.48046875,65790.390625,47530,85808.1015625,67725.9375,82295,254.660018920898,291,304.950012207031,338,320.600006103516,319,321.299987792969,334,499.200012207031,536,285.600006103516,290,394.800018310547,398,302.609985351562,327,278.739990234375,297,367.289978027344,382,431.970001220703,490,NA,NA,NA,NA,NA,NA,NA,NA
"25-SEP-2024",2024-09-25,10H 0M 17S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,43416.46875,65597.0546875,42981,144435.1875,63920.9140625,146918,240.570007324219,284,235.619995117188,273,512.199951171875,541,445.899993896484,492,526.140014648438,586,275.279998779297,299,391.830017089844,409,309.559997558594,353,271.929992675781,300,319.5,358,306.009979248047,364,NA,NA,NA,NA,NA,NA,NA,NA
"25-SEP-2024",2024-09-25,12H 8M 39S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,42554.09765625,64465.5390625,43067,143377,62530.61328125,148506,260.369995117188,302,248.490005493164,281,512.199951171875,547,453.049987792969,495,502.830017089844,567,268.619995117188,288,379.619995117188,405,288.259979248047,345,255.599990844727,295,296.069976806641,337,279.739990234375,352,NA,NA,NA,NA,NA,NA,NA,NA
"24-SEP-2024",2024-09-24,12H 1M 39S,"Unknown","2.16.0","Unknown","Unknown",420,420,420,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,50433.03125,65630.5,50024,87794.6953125,67199.984375,84608,265.360015869141,305,318.860015869141,360,338.100006103516,342,353.5,351,499.200012207031,550,278.400024414062,294,396.000030517578,400,300.299987792969,332,282.589996337891,297,379.609985351562,393,437.359985351562,503,NA,NA,NA,NA,NA,NA,NA,NA
"20-SEP-2024",2024-09-20,9H 55M 16S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,41062.173828125,65557.7734375,41024,150943.984375,64924.416015625,152508,8001.18017578125,8056.5,9431.73046875,9461,13250.8203125,13158.5,12747.5703125,12984.5,8259.8701171875,7951,7812.419921875,7602.5,6308.76000976562,5788,8945.2802734375,9291,9080.2802734375,9208.5,9679.68017578125,9750,10145.8803710938,10684.5,NA,NA,NA,NA,NA,NA,NA,NA
"20-SEP-2024",2024-09-20,13H 33M 0S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,33239.009765625,61183.533203125,35620.5,124692.15625,60435.51171875,135734.5,8287.78515625,8786,10208.3852539062,10662.5,12457.5004882812,13284.5,12605.0102539062,13336,8542.02001953125,8475.5,738.149993896484,739.5,3142.41003417969,2978.5,8415.72021484375,9482.5,1.44000005722046,30,8676.3603515625,9752.5,77.4000015258789,100,NA,NA,NA,NA,NA,NA,NA,NA
"19-SEP-2024",2024-09-19,8H 43M 46S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,39204.21875,66067.9921875,38807,142418.765625,65284.7734375,142560,9185.2197265625,9189,12342.330078125,12149,13217.8203125,13231,13898.2802734375,13816,8258.16015625,7831,7981.14013671875,7594,7722.35986328125,6775,10246.3203125,10397,10147.6806640625,10314,11229.8408203125,11423,13708.080078125,14231,NA,NA,NA,NA,NA,NA,NA,NA
"13-SEP-2024",2024-09-13,11H 0M 37S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,39066.439453125,65978.7109375,38804,144697.4140625,65412.466796875,145194,9570.330078125,9616,12542.8051757812,12488.5,14189.0107421875,14172.5,14643.7509765625,14270,9554.91015625,9101,9243.68994140625,8818.5,8169.23999023438,7153,10848.240234375,10956.5,10869.8403320312,10930,11904.8403320312,11971,13449.9609375,13890,NA,NA,NA,NA,NA,NA,NA,NA
"12-SEP-2024",2024-09-12,10H 58M 3S,"Unknown","2.16.0","Unknown","Unknown",420,420,420,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,42560.3984375,65500.12890625,42291,82280.796875,67898.79296875,79014.5,277.130004882812,304.5,341.865020751953,385,319.899993896484,325,326.199981689453,328,552,588,297.600006103516,300,411.600006103516,417,309.924987792969,333,283.359985351562,299,384.22998046875,411,449.679992675781,520,NA,NA,NA,NA,NA,NA,NA,NA
"11-SEP-2024",2024-09-11,11H 52M 57S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,40867.5390625,65642.0078125,40728,149924.953125,64893.94921875,151580,8595.1796875,8648,10813.7705078125,10975,14665.2001953125,14696,15176.7001953125,15105,9532.6796875,9246,9230.580078125,8987,7972.02001953125,7143,10546.560546875,10825,10502.640625,10747,11371.6806640625,11593,12752.640625,13452,NA,NA,NA,NA,NA,NA,NA,NA
"09-SEP-2024",2024-09-09,9H 55M 2S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,40035.46484375,65659.0234375,39991,145825.0234375,65162.49609375,147014,8729.8203125,8809,11391.9301757812,11466.5,14488.3203125,14443.5,14596.5610351562,14378,9964.740234375,9537.5,9707.669921875,9304,7872.83984375,6926,11151.7202148438,11238.5,11091.6005859375,11176,12045.6005859375,12099.5,13977.7202148438,14506,NA,NA,NA,NA,NA,NA,NA,NA
"06-SEP-2024",2024-09-06,9H 56M 27S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,39126.19921875,66082.5703125,38772,143429.890625,65358.48046875,144068,8508.060546875,8389,10308.8701171875,10241,13959.0009765625,13938,14096.2802734375,13636,9178.1396484375,8653,8936.4599609375,8695,7973.15966796875,6902,10728,10793,10512.720703125,10671,11409.1201171875,11579,12422.16015625,12766,NA,NA,NA,NA,NA,NA,NA,NA
"05-SEP-2024",2024-09-05,10H 16M 14S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,40206.857421875,64805.12109375,40666,149950.3515625,64043.01171875,153531,8939.205078125,9086.5,9411.43505859375,9540,14731.2001953125,14998,14901.150390625,14946,8918.2197265625,8771,8678.81982421875,8580,7626.59985351562,6950,9608.400390625,10058,9657.720703125,10024,10121.7602539062,10466.5,10168.2001953125,10904.5,NA,NA,NA,NA,NA,NA,NA,NA
"05-SEP-2024",2024-09-05,9H 9M 53S,"Unknown","2.16.0","Unknown","Unknown",420,420,420,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,46814.69921875,65915.55078125,46292.5,86814,67922.7265625,83557,297.460021972656,333,365.940032958984,406,348.949996948242,353.5,344.75,358,532.200012207031,570,283.200012207031,301,409.800018310547,409.5,305.304992675781,336,281.049987792969,305,379.994995117188,408,447.754989624023,532.5,NA,NA,NA,NA,NA,NA,NA,NA
"03-SEP-2024",2024-09-03,10H 56M 4S,"Unknown","2.16.0","Unknown","Unknown",420,420,420,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,45475.3359375,64683.52734375,45782,86594.8984375,66389.5078125,85142.5,287.830017089844,318,352.030029296875,391,324.100006103516,330,336,345,496.800018310547,540.5,274.800018310547,288,390.000030517578,406,300.299987792969,334,277.199981689453,302,364.97998046875,397.5,431.584991455078,504,NA,NA,NA,NA,NA,NA,NA,NA
"30-AUG-2024",2024-08-30,10H 24M 2S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,39605.939453125,66298.5234375,39147.5,142944.7890625,65573.671875,143289,8801.5947265625,8773,10305.4047851562,10259,13953.720703125,13868,13816.7705078125,13538,9055.02001953125,8641.5,8815.6201171875,8362.5,7627.73974609375,6615,10997.2802734375,11017.5,10965.240234375,10892,11510.6401367188,11460.5,12241.4404296875,12309.5,NA,NA,NA,NA,NA,NA,NA,NA
"29-AUG-2024",2024-08-29,9H 11M 5S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,39951.21875,66105.9921875,39628,143519.640625,65334.1171875,144411,9041.669921875,9125,11390.9404296875,11337,14463.240234375,14391,14180.7607421875,13959,9526.9794921875,9175,9238.5595703125,8850,7773.65966796875,6861,11340,11357,11210.400390625,11278,11892.240234375,11905,13296.240234375,13696,NA,NA,NA,NA,NA,NA,NA,NA
"29-AUG-2024",2024-08-29,11H 26M 15S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,38053.0078125,64192.75,38816,139042.203125,63180.11328125,144127,302.940002441406,373,305.910003662109,360,622.380004882812,652,562.980041503906,618,696.539978027344,755,353.399993896484,367,490.199981689453,513,354.240020751953,406,308.160003662109,356,362.880004882812,413,345.600006103516,433,NA,NA,NA,NA,NA,NA,NA,NA
"28-AUG-2024",2024-08-28,9H 57M 46S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,39646.609375,66306.4375,39194,143540.765625,65603.953125,143665,556.380004882812,588,774.179992675781,844,1056.66003417969,1014,1007.16003417969,1014,1277.93994140625,1297,588.239990234375,562,817.380004882812,777,633.600036621094,670,594.720031738281,596,764.640014648438,787,948.240051269531,951,NA,NA,NA,NA,NA,NA,NA,NA
"28-AUG-2024",2024-08-28,12H 16M 15S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,28793.400390625,46410.40625,40607,146610.421875,63146.05078125,152487,8799.1201171875,9028,10922.669921875,11102,14931.1806640625,15450,14890.9208984375,15159,9147.3603515625,9195,8776.8603515625,8792,7614.06005859375,6985,9475.2001953125,10089,9501.8408203125,10035,9959.0400390625,10529,11526.48046875,12432,NA,NA,NA,NA,NA,NA,NA,NA
"27-AUG-2024",2024-08-27,13H 34M 18S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,41333.16796875,66203.8359375,40945,148378.5625,65285.1328125,149206,8493.2099609375,8526,10169.2802734375,10335,14335.2001953125,14237,14502.1806640625,14191,8871.4794921875,8587,8589.8994140625,8342,7521.7197265625,6662,10776.9599609375,10818,10692,10752,11398.3203125,11625,12176.640625,12707,NA,NA,NA,NA,NA,NA,NA,NA
"26-AUG-2024",2024-08-26,11H 10M 57S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,43311.890625,66142.4765625,42889,150124.265625,65068.103515625,151099,317.294998168945,375,313.335006713867,367,711.480041503906,719,621.390014648438,649,747.839965820312,774.5,367.649993896484,380.5,469.68000793457,480,393.480026245117,449,343.440002441406,376.5,400.320007324219,438.5,392.760025024414,479,NA,NA,NA,NA,NA,NA,NA,NA
"23-AUG-2024",2024-08-23,9H 32M 5S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,42824.6796875,65932.671875,42492,151800.671875,65164.26953125,152485,346.5,403,337.589996337891,385,775.500061035156,788,650.760009765625,707,891.47998046875,912,429.779998779297,428,593.940002441406,559,429.840026855469,478,385.200012207031,413,443.52001953125,476,424.800018310547,500,NA,NA,NA,NA,NA,NA,NA,NA
"23-AUG-2024",2024-08-23,11H 5M 26S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,40310.193359375,64232.599609375,41097,149902.5078125,63476.515625,155020.5,9146.6103515625,9288,10130.1752929688,10489.5,14442.7807617188,14995.5,14321.0102539062,14592,9069.83984375,9022.5,8918.7900390625,8768,7726.34985351562,7010,8452.80029296875,9094,8476.919921875,8957,8959.6806640625,9385.5,9837.720703125,10647,NA,NA,NA,NA,NA,NA,NA,NA
"23-AUG-2024",2024-08-23,11H 40M 50S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,41520.333984375,64097.05078125,42381,153158.6171875,63317.8125,158380,9096.61474609375,9278.5,10776.150390625,10852.5,15186.6005859375,15650.5,15177.6904296875,15383,9408.419921875,9176,9024.23974609375,8893.5,7877.39990234375,7068,8602.2001953125,9130.5,8548.2001953125,9076,9073.80029296875,9646.5,10074.9604492188,10966,NA,NA,NA,NA,NA,NA,NA,NA
"22-AUG-2024",2024-08-22,9H 24M 49S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,39528.75,64831.109375,39957,146894.21875,64337.515625,149835,9304.0205078125,9431,11195.91015625,11244,14768.8203125,14903,14502.1806640625,14466,10006.919921875,9778,9654.66015625,9467,8138.4599609375,7310,10663.2001953125,10875,10548.720703125,10818,11241.3603515625,11417,12458.16015625,12947,NA,NA,NA,NA,NA,NA,NA,NA
"21-AUG-2024",2024-08-21,9H 55M 57S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,40762.544921875,65790.31640625,40590.5,146257.9921875,65127.96484375,147378,9326.7900390625,9291,10886.0400390625,10751.5,14302.8603515625,14216.5,14292.30078125,14009.5,9577.14013671875,9105.5,9267.0595703125,8840.5,7963.4697265625,6955,10669.6801757812,10655,10493.2802734375,10580.5,11331.720703125,11418.5,11756.8803710938,12059.5,NA,NA,NA,NA,NA,NA,NA,NA
"21-AUG-2024",2024-08-21,12H 56M 39S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,33706.3984375,54320.484375,40650,145182.84375,63540.0546875,149851,384.119995117188,450,419.760009765625,439,848.100036621094,831,771.5400390625,807,963.299987792969,1017,485.639984130859,489,654.359985351562,623,440.640014648438,502,393.840026855469,441,464.400024414062,482,465.840026855469,550,NA,NA,NA,NA,NA,NA,NA,NA
"20-AUG-2024",2024-08-20,9H 26M 26S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,41392.09765625,65928.8203125,41086,148288.140625,65173.6171875,149140,9191.16015625,9198,10982.0703125,11147,14075.16015625,14068,14446.0810546875,14360,8784.83984375,8555,8604.7197265625,8319,7823.81982421875,6843,10179.3603515625,10398,10154.16015625,10460,10980,11068,12281.7607421875,12545,NA,NA,NA,NA,NA,NA,NA,NA
"19-AUG-2024",2024-08-19,9H 44M 43S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,40474.94921875,65832.921875,40240.5,146190.3359375,64988.42578125,147330.5,9095.625,9055.5,11760.705078125,11698.5,14443.7705078125,14444.5,15365.4609375,15188.5,8395.52978515625,8198.5,8096.27978515625,7962.5,7766.81982421875,6947,10333.4404296875,10597,10396.4404296875,10606,11428.560546875,11581.5,13786.2006835938,14321,NA,NA,NA,NA,NA,NA,NA,NA
"19-AUG-2024",2024-08-19,12H 11M 46S,"Unknown","2.16.0","Unknown","Unknown",420,420,420,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,43942.83203125,64021.09375,44834,83585.6015625,65342.89453125,83346,240.750015258789,277,292.110015869141,315,305.199981689453,303,298.199981689453,315,417.600006103516,479,246.000015258789,245,338.400024414062,357,261.029998779297,300,251.019989013672,272,328.019989013672,359,377.299987792969,447,NA,NA,NA,NA,NA,NA,NA,NA
"19-AUG-2024",2024-08-19,12H 56M 5S,"Unknown","2.16.0","Unknown","Unknown",420,420,420,357,357,357,539,539,455,455,610,610,678,678,557,557,452,452,520,520,388,388,452,452,439,439,512,512,44470.921875,64106.33984375,45289,84895.296875,65354.49609375,84662,274.990020751953,308,332.77001953125,365,319.899993896484,325,316.399993896484,334,434.400024414062,495,243.600006103516,251,345.600006103516,353,260.259979248047,297,245.629989624023,268,324.940002441406,360,371.139984130859,449,NA,NA,NA,NA,NA,NA,NA,NA
"16-AUG-2024",2024-08-16,11H 26M 29S,"Unknown","2.16.0","Unknown","Unknown",400,400,400,380,380,380,533,533,436,436,640,640,700,700,558,558,450,450,520,520,389,389,450,450,430,430,488,488,42417.1484375,65556.234375,42287,150298.5,64851.4765625,151646,348.480010986328,427,381.149993896484,424,815.760009765625,813,702.900024414062,704,860.700012207031,885,418.380004882812,413,557.460021972656,565,428.400024414062,489,369.360015869141,397,445.680023193359,482,447.120025634766,498,NA,NA,NA,NA,NA,NA,NA,NA
